totalWordsCount,semanticobjscore,semanticsubjscore,CC,CD,DT,EX,FW,INs,JJ,JJR,JJS,LS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TOs,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,baseform,Quotes,questionmarks,exclamationmarks,fullstops,commas,semicolon,colon,ellipsis,pronouns1st,pronouns2nd,pronouns3rd,compsupadjadv,past,imperative,present3rd,present1st2nd,sentence1st,sentencelast,txtcomplexity,Label
696,34,7,13,77,1,14,93,46,0,0,0,4,166,0,0,26,0,5,19,6,39,0,0,13,0,10,0,3,47,12,12,5,1,1,5,0,0,0,23,0,0,0,29,31,0,0,0,0,2,12,0,47,3,1,5,1,1,24,1
446,31,7,13,54,2,20,61,40,1,0,0,1,96,0,0,24,0,0,2,7,16,1,0,1,0,9,0,1,24,15,14,5,0,1,0,0,5,0,11,0,0,0,12,15,0,0,0,0,0,8,2,24,1,0,5,1,1,31,1
180,8,2,11,16,0,2,24,9,1,0,0,1,48,0,0,9,0,0,7,1,9,0,0,1,0,4,0,3,11,3,3,0,1,0,1,0,0,0,4,4,0,0,9,6,0,1,0,0,0,7,1,11,3,1,0,0,1,16,1
353,12,6,22,44,1,8,36,25,0,1,0,1,95,1,0,14,0,2,7,4,4,0,0,0,1,5,0,3,7,0,4,5,10,1,1,0,1,0,11,2,0,0,17,13,0,0,0,3,0,8,1,7,3,10,5,1,1,25,1
1163,47,26,31,109,1,19,127,69,1,2,0,17,240,5,0,57,1,14,61,16,38,0,1,7,0,25,1,13,60,26,22,8,21,1,3,0,4,0,27,1,1,0,85,53,0,6,0,5,9,45,4,60,13,21,8,1,1,19,1
503,37,8,21,47,0,10,63,42,1,3,0,3,113,2,0,36,1,0,8,7,11,1,0,2,1,13,0,1,22,11,11,6,12,6,5,0,2,0,8,4,0,0,23,22,0,1,0,1,0,12,5,22,1,12,6,1,1,16,1
781,50,14,60,74,0,2,91,54,7,2,0,2,165,5,0,60,0,0,19,13,28,1,0,4,6,14,0,4,53,17,5,5,10,3,4,0,2,0,23,8,2,0,43,29,0,0,0,5,0,21,10,53,4,10,5,1,1,15,1
195,10,5,1,16,0,0,22,13,1,1,0,2,43,1,0,19,0,0,5,3,12,0,0,0,4,4,0,0,12,6,0,3,2,0,2,0,1,0,5,4,0,1,10,8,0,0,0,2,1,5,2,12,0,2,3,1,1,15,1
1002,57,17,24,93,5,20,94,70,6,2,0,10,218,5,0,63,0,0,35,25,46,1,0,4,14,32,0,3,33,25,26,25,36,4,4,0,2,0,21,22,0,0,77,27,0,0,0,7,6,28,9,33,3,36,25,0,1,13,1
599,39,13,21,53,0,0,58,32,1,1,0,1,149,6,0,31,0,0,26,6,28,2,0,3,9,20,0,8,35,16,5,10,7,1,1,0,1,0,25,16,0,0,36,22,0,4,0,9,0,17,4,35,8,7,10,1,1,15,1
1086,46,12,34,122,1,5,103,56,1,2,0,2,257,6,0,86,0,0,25,22,29,0,0,7,11,34,0,4,78,26,15,16,7,8,6,0,5,0,31,13,0,0,55,44,0,3,0,14,0,25,3,78,4,7,16,1,1,19,1
1257,69,18,10,116,3,14,144,60,4,6,0,14,223,5,0,70,1,9,66,15,60,5,1,6,0,40,0,4,66,29,27,15,29,5,8,0,11,0,39,0,1,0,49,68,0,1,0,8,8,42,16,66,4,29,15,1,1,32,1
140,7,0,3,9,0,11,9,14,0,0,0,2,43,0,0,9,0,0,1,1,2,0,0,0,0,3,0,0,1,1,2,2,2,0,2,0,0,0,5,0,0,0,5,14,0,0,0,0,0,1,0,1,0,2,2,1,1,20,1
1072,52,37,18,100,0,16,83,79,1,1,0,4,220,8,0,41,0,16,58,18,46,0,0,5,4,18,2,10,65,9,11,20,31,2,7,0,3,0,34,3,6,1,63,66,0,0,0,13,3,31,2,65,10,31,20,1,1,22,1
1474,77,30,29,139,4,21,161,79,4,5,0,15,289,3,0,93,1,10,67,43,48,1,0,7,0,34,0,11,35,27,41,34,55,3,6,0,5,0,41,1,3,0,76,73,0,0,0,22,7,67,10,35,11,55,34,1,1,23,1
944,43,16,16,100,2,0,112,54,1,4,0,3,234,5,0,61,0,0,31,19,24,0,0,6,6,14,0,2,85,18,33,4,13,4,4,0,4,0,26,16,0,0,47,39,0,2,0,1,2,39,5,85,2,13,4,1,1,19,1
1238,78,31,30,114,5,11,110,111,1,5,0,9,244,6,0,94,1,8,38,10,36,0,0,9,0,29,0,4,68,24,28,15,21,6,7,0,3,0,29,0,0,0,69,57,1,0,0,5,2,29,6,68,4,21,15,1,1,29,1
152,6,1,4,12,0,4,18,12,0,0,0,0,49,0,0,9,0,0,1,3,4,0,0,0,0,4,0,0,10,3,2,0,2,0,1,0,0,0,3,2,0,0,5,7,0,2,0,0,0,4,0,10,0,2,0,1,1,21,1
372,20,7,22,39,0,0,45,35,2,2,0,2,61,7,0,30,0,4,17,9,12,0,1,1,0,6,0,0,19,3,7,1,12,3,1,0,1,0,8,0,0,0,21,14,0,1,0,2,0,22,5,19,0,12,1,1,1,15,1
314,14,0,9,31,0,2,35,23,1,1,0,3,83,4,0,16,0,1,7,5,9,1,0,1,0,6,0,4,16,5,5,1,7,2,2,0,3,0,12,0,1,0,15,13,0,0,0,0,0,10,3,16,4,7,1,1,1,17,1
395,13,8,8,36,0,0,58,24,1,1,0,7,121,3,0,18,0,0,12,8,6,0,0,4,2,6,0,2,23,7,8,2,3,2,2,0,0,0,6,13,0,0,27,12,0,5,0,0,0,20,2,23,2,3,2,1,1,13,1
177,3,4,2,18,0,2,17,13,0,0,0,0,68,0,0,7,0,0,5,2,1,0,0,0,1,6,0,0,5,5,3,1,7,0,0,0,0,0,3,10,0,0,20,5,0,1,0,0,0,7,0,5,0,7,1,1,1,8,1
734,19,11,0,61,0,5,66,41,1,1,0,3,183,6,0,48,0,0,38,14,28,0,0,4,11,20,0,3,55,8,16,13,14,1,9,1,7,0,30,21,0,0,45,27,0,0,0,3,8,33,2,55,3,14,13,1,1,15,1
375,25,6,19,28,0,9,48,30,2,0,0,2,96,1,0,19,0,0,9,13,18,1,0,0,4,4,0,0,25,9,9,4,3,1,4,0,2,0,3,10,0,0,20,8,0,1,0,0,0,17,3,25,0,3,4,1,1,17,1
1671,152,39,34,165,1,52,191,128,8,5,0,8,338,7,0,60,1,7,55,25,69,4,0,13,0,42,0,13,123,15,35,26,15,12,7,0,2,0,43,4,2,0,90,64,0,1,0,6,7,37,17,123,13,15,26,1,1,27,1
2042,114,33,36,241,5,27,198,113,5,9,0,23,384,3,0,111,4,13,77,20,115,1,2,12,0,40,0,18,151,30,29,19,20,7,14,0,7,0,64,0,8,3,92,119,2,9,0,18,9,41,17,151,18,20,19,1,1,23,1
185,9,1,3,20,2,7,25,9,0,0,0,0,49,2,0,5,1,0,2,4,5,0,0,0,0,4,0,0,5,2,17,6,4,0,0,0,0,0,4,0,0,0,7,1,0,1,0,0,0,2,0,5,0,4,6,1,1,37,1
310,12,2,24,29,2,3,30,20,0,1,0,4,84,1,0,14,0,0,6,3,3,0,0,2,5,6,0,2,17,3,3,2,8,1,0,0,0,0,8,7,0,0,21,10,0,1,0,0,1,7,1,17,2,8,2,1,1,13,1
112,6,1,2,13,0,4,17,7,0,0,0,0,34,0,0,2,0,0,4,0,3,1,0,0,0,3,0,0,2,1,4,0,8,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,1,2,0,8,0,1,1,18,1
731,52,18,6,65,1,7,59,52,1,2,0,18,156,0,0,58,0,0,29,13,37,0,0,2,5,22,0,7,26,16,6,14,16,3,5,0,11,0,23,12,2,0,39,29,1,1,0,0,0,27,3,26,7,16,14,1,1,17,1
141,8,0,18,9,0,6,13,7,1,1,0,0,27,0,0,12,0,0,1,1,5,0,0,0,0,3,0,0,7,2,3,0,5,1,0,0,0,0,5,0,0,0,7,6,0,1,0,0,0,1,2,7,0,5,0,1,1,15,1
304,10,6,10,29,0,3,41,22,0,1,0,0,66,6,0,17,0,0,8,5,11,2,1,0,1,7,0,1,20,10,9,2,2,0,1,0,2,0,9,1,0,0,12,13,0,0,0,1,0,12,4,20,1,2,2,1,1,21,1
2182,133,32,127,191,2,42,250,167,8,4,0,39,439,5,0,145,1,11,50,35,85,3,0,8,0,45,0,6,55,44,23,28,52,6,6,1,5,0,52,0,3,1,127,114,1,0,0,1,14,56,15,55,6,52,28,1,1,16,1
745,40,17,15,56,1,11,79,41,1,1,0,5,158,8,0,36,0,0,44,13,25,2,0,7,11,15,0,5,64,17,13,14,12,7,7,0,1,0,26,18,0,0,47,26,0,0,0,9,3,38,4,64,5,12,14,1,1,14,1
1961,134,60,181,191,0,32,181,168,12,11,1,8,403,4,0,158,0,0,6,12,55,2,2,6,1,34,1,12,42,37,27,24,18,6,4,0,4,0,62,1,6,0,58,86,3,38,0,2,1,5,27,42,12,18,24,1,1,23,1
481,17,9,17,39,1,13,45,35,0,1,0,8,108,4,0,28,0,0,13,5,24,1,0,2,2,9,0,1,26,11,12,7,13,1,6,1,2,0,16,5,0,0,26,16,0,0,0,5,0,11,2,26,1,13,7,1,1,17,1
101,8,1,3,9,0,6,8,11,0,0,0,0,35,1,0,5,0,0,2,0,2,0,0,0,0,1,0,1,5,0,1,1,1,0,0,0,0,0,7,2,0,0,5,1,0,0,0,0,1,1,0,5,1,1,1,1,1,14,1
732,40,12,16,68,1,5,66,42,6,3,0,4,197,7,0,29,0,0,33,7,39,0,0,2,11,15,0,8,43,16,9,12,16,2,3,0,5,0,19,17,0,0,50,23,0,0,0,7,1,18,9,43,8,16,12,1,1,14,1
298,13,3,1,28,1,0,44,10,0,0,0,5,90,7,0,22,0,0,5,8,5,0,0,1,0,6,0,0,14,11,9,2,4,1,0,0,0,0,5,4,0,0,14,11,0,0,0,1,0,10,0,14,0,4,2,1,1,18,1
965,65,16,8,92,1,16,103,79,1,1,0,7,239,2,0,32,0,0,35,11,50,2,0,10,9,21,0,2,37,20,17,16,15,10,2,0,12,0,32,13,3,0,40,43,0,1,0,6,2,15,4,37,2,15,16,1,1,17,1
258,25,3,4,26,1,6,17,22,2,2,0,5,53,2,0,7,0,4,15,2,10,2,0,4,0,9,0,2,7,4,1,9,10,1,1,0,3,0,2,0,0,0,14,6,0,1,0,9,0,4,6,7,2,10,9,1,1,21,1
1019,38,22,16,93,0,18,115,73,3,0,0,33,283,2,0,106,0,7,0,13,11,0,0,6,0,21,0,10,2,20,11,4,15,2,2,0,1,0,55,0,0,0,41,34,0,12,0,0,0,5,3,2,10,15,4,1,1,23,1
854,44,16,30,86,0,19,83,67,4,0,0,1,235,1,0,57,0,0,9,9,27,0,1,2,7,21,0,1,36,22,13,8,5,4,1,0,0,0,30,9,0,0,43,49,0,2,0,2,1,5,5,36,1,5,8,1,1,18,1
211,9,2,16,19,0,2,27,18,1,0,0,1,57,0,0,14,0,0,5,3,7,0,0,0,0,3,0,1,14,2,1,0,1,0,4,0,0,0,1,4,0,0,9,11,0,0,0,0,0,6,1,14,1,1,0,1,1,19,1
509,27,2,10,62,3,8,63,33,0,0,0,5,132,1,0,16,0,0,10,9,21,2,0,3,0,14,0,2,40,10,7,3,1,2,2,0,5,0,14,0,0,0,17,18,0,0,0,0,0,17,2,40,2,1,3,0,1,26,1
222,11,2,3,17,0,0,17,10,0,0,0,1,73,1,0,12,0,0,8,3,6,0,1,1,3,6,0,2,18,7,4,0,3,0,1,0,1,0,10,10,0,0,18,5,0,3,0,0,0,6,1,18,2,3,0,1,1,11,1
734,35,14,84,58,0,18,66,49,1,11,0,3,183,1,0,36,0,0,6,10,20,1,0,3,2,14,0,0,33,10,9,7,7,4,2,0,1,0,15,7,0,0,35,29,0,14,0,0,0,14,13,33,0,7,7,1,1,19,1
622,31,11,19,58,3,9,70,35,3,0,0,2,149,1,0,37,1,0,24,13,30,0,1,2,7,15,0,2,26,15,11,11,10,3,2,0,2,0,20,12,0,0,33,26,0,0,0,1,0,20,4,26,2,10,11,1,1,17,1
501,27,6,36,47,0,10,62,41,1,0,0,4,105,5,0,37,0,0,6,7,17,0,0,4,3,8,0,0,18,7,8,4,10,1,2,0,1,0,16,4,0,0,33,29,0,0,0,3,0,7,1,18,0,10,4,0,1,11,1
615,26,9,37,61,0,0,54,39,1,0,0,6,167,4,0,35,0,0,15,7,26,3,1,1,5,8,0,3,24,16,12,3,21,1,2,0,2,0,18,12,1,0,38,20,0,0,0,2,0,15,5,24,3,21,3,1,1,14,1
114,5,0,7,7,0,3,16,3,1,0,0,0,41,2,0,8,0,0,1,0,4,0,0,1,0,2,0,0,8,2,3,1,2,0,0,0,0,0,1,5,0,0,11,0,0,0,0,0,0,1,1,8,0,2,1,1,1,8,1
749,35,4,15,49,0,30,55,56,1,3,0,10,249,4,0,35,0,0,8,12,9,0,0,5,0,42,0,4,3,15,19,22,30,0,1,0,1,0,6,0,0,0,50,8,0,2,0,0,2,18,4,3,4,30,22,1,1,14,1
428,19,11,5,36,4,8,37,25,0,2,0,4,97,0,0,13,0,1,20,9,32,0,0,3,0,14,0,4,18,11,6,6,11,0,2,0,1,0,17,0,0,0,26,19,0,0,0,4,7,14,2,18,4,11,6,1,1,19,1
686,35,21,15,63,0,3,83,47,2,2,0,3,171,2,0,43,0,0,21,10,21,0,0,1,5,19,0,2,42,10,19,15,15,1,7,0,4,0,15,12,0,0,37,24,0,1,0,6,0,20,4,42,2,15,15,0,1,17,1
128,6,1,4,17,0,2,17,8,0,0,0,1,40,2,0,8,0,0,0,1,3,0,0,1,0,2,0,0,6,5,4,1,1,1,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,1,0,6,0,1,1,0,1,11,1
183,5,4,7,10,0,4,21,16,0,0,0,0,49,0,0,9,0,0,6,6,9,0,1,0,0,6,0,0,3,3,7,4,6,0,0,0,0,0,5,5,0,0,10,5,0,0,0,0,0,9,1,3,0,6,4,1,1,15,1
168,7,1,19,8,0,2,16,10,0,0,0,0,37,4,0,19,0,0,1,5,4,0,0,0,0,3,0,2,12,4,2,0,1,1,0,0,0,0,6,0,0,0,8,9,0,0,0,0,0,4,0,12,2,1,0,1,1,15,1
991,58,9,40,92,0,7,104,71,3,2,0,6,208,4,0,70,0,0,41,11,41,0,0,4,15,25,0,4,45,20,17,25,32,5,8,0,3,0,27,17,0,0,71,31,0,0,0,24,1,21,5,45,4,32,25,1,1,13,1
641,33,9,11,63,1,12,67,37,1,2,0,4,139,5,0,32,0,0,29,6,36,2,0,1,9,17,0,1,46,11,16,3,19,2,4,0,2,0,19,14,0,0,49,26,0,0,0,10,0,20,5,46,1,19,3,1,1,12,1
153,7,0,24,13,0,4,13,8,0,0,0,0,36,2,0,11,0,0,0,1,3,0,0,0,0,2,0,0,11,1,1,0,2,1,0,0,0,0,5,0,0,0,8,5,0,0,0,0,0,1,0,11,0,2,0,1,1,13,1
376,25,7,13,39,0,2,38,34,4,4,0,10,77,5,0,21,0,0,8,6,7,0,0,1,0,8,0,0,9,3,6,7,11,2,4,0,4,0,4,0,0,0,19,17,0,0,0,1,2,8,8,9,0,11,7,0,1,31,1
1215,74,35,26,121,3,7,130,103,1,1,0,7,251,5,0,74,1,12,58,11,49,1,0,4,1,28,0,4,74,19,23,19,28,8,7,1,4,0,19,1,0,3,72,35,0,0,0,28,9,21,3,74,4,28,19,1,1,21,1
529,32,7,23,59,0,0,66,59,0,0,0,2,120,1,0,20,0,0,10,5,27,0,0,5,0,10,0,4,24,18,6,2,7,1,2,1,1,0,15,0,1,0,20,26,1,0,0,1,0,10,0,24,4,7,2,1,1,23,1
1210,64,23,28,120,0,12,125,74,2,3,0,14,221,6,0,74,2,12,40,19,62,3,1,10,0,19,0,7,47,28,26,26,27,5,5,0,8,0,47,0,3,0,50,69,0,0,0,17,4,22,9,47,7,27,26,1,1,31,1
824,46,10,23,80,2,2,103,69,2,3,0,2,197,8,0,44,0,0,24,24,28,2,0,5,3,17,0,3,35,18,20,9,23,3,8,1,2,0,21,6,2,0,35,26,0,1,0,2,0,39,7,35,3,23,9,1,1,21,1
388,16,3,10,32,0,22,37,23,0,0,0,5,116,0,0,16,0,0,5,6,10,0,0,3,2,14,0,1,2,11,17,6,18,0,0,0,1,0,7,9,0,0,25,3,0,1,0,0,0,11,0,2,1,18,6,1,1,14,1
1448,72,28,31,140,2,14,156,95,1,2,0,9,302,7,0,125,1,0,27,15,66,2,0,7,13,43,0,3,100,36,47,12,16,10,8,1,4,0,40,25,0,1,60,69,0,1,0,2,1,29,5,100,3,16,12,1,1,22,1
2245,144,41,140,224,7,33,298,182,14,1,0,36,437,6,0,185,0,7,55,27,68,3,0,7,0,42,0,9,93,52,26,20,28,6,4,0,4,0,57,0,2,0,122,77,0,1,0,11,10,47,18,93,9,28,20,1,1,17,0
1051,55,24,27,112,1,52,121,94,1,4,0,8,234,4,0,77,0,0,13,13,32,3,1,2,0,26,0,6,11,11,18,17,24,3,0,0,3,0,28,0,4,0,42,20,0,5,0,5,1,12,9,11,6,24,17,1,1,22,0
1169,87,20,17,123,5,29,122,58,1,0,0,19,206,3,0,42,1,6,72,15,69,4,0,7,1,27,0,7,77,8,24,27,16,5,20,0,11,0,49,0,1,0,52,40,0,0,0,3,20,38,5,77,7,16,27,1,1,21,0
640,33,13,13,67,0,10,78,36,1,4,0,5,128,3,0,39,2,5,17,13,30,1,0,4,0,15,0,3,24,7,14,10,12,5,4,0,4,0,20,2,0,0,24,43,0,2,0,4,1,20,6,24,3,12,10,1,1,23,0
930,77,26,14,93,1,12,98,64,2,4,0,7,153,0,0,43,0,2,52,18,57,0,0,11,0,26,0,14,16,17,14,29,44,3,11,0,9,0,34,0,0,0,41,39,0,1,0,2,13,41,6,16,14,44,29,1,1,21,0
878,63,27,14,76,5,22,85,68,5,3,0,14,132,0,0,40,0,3,43,13,58,4,0,6,0,20,0,12,27,11,14,14,32,8,2,0,2,0,28,0,2,0,20,70,0,4,0,5,12,9,12,27,12,32,14,0,1,21,0
770,37,15,12,70,2,15,97,38,1,2,0,12,159,5,0,22,0,4,38,5,45,0,0,4,0,24,0,4,9,12,25,19,35,3,1,0,0,0,19,2,4,2,38,41,1,0,0,1,1,28,3,9,4,35,19,1,1,16,0
540,41,14,14,54,1,12,62,40,1,0,0,7,107,1,0,30,0,3,22,5,27,2,0,1,0,7,0,6,5,8,13,26,5,0,0,0,1,0,19,0,1,2,14,24,1,3,0,3,7,10,3,5,6,5,26,1,1,23,0
832,51,20,10,61,0,34,73,55,2,0,0,12,180,0,0,36,1,0,17,31,41,0,0,8,0,37,1,11,24,23,11,11,8,0,2,0,1,0,34,2,0,5,32,47,0,6,0,4,10,4,2,24,11,8,11,1,1,20,0
986,45,24,11,108,4,10,102,43,3,4,0,18,162,2,0,42,1,1,55,16,70,2,0,6,1,24,0,11,17,15,13,43,49,3,11,0,11,0,44,0,2,0,47,39,0,1,0,5,14,43,9,17,11,49,43,0,1,18,0
1483,85,40,44,159,3,25,141,104,3,6,0,18,336,9,0,90,1,16,37,29,61,2,1,2,0,26,0,10,34,34,22,42,65,3,6,0,7,0,45,0,4,0,112,36,0,8,0,3,7,38,12,34,10,65,42,1,1,12,0
4032,237,82,143,431,12,69,368,354,15,9,0,75,897,18,0,221,4,29,107,34,167,5,3,13,2,65,1,25,80,60,50,65,142,3,21,1,9,0,126,1,9,1,253,217,1,27,0,11,7,84,32,80,25,142,65,1,1,14,0
939,32,30,10,105,1,21,110,68,0,4,0,7,188,10,0,76,1,0,33,30,36,0,3,0,0,24,0,3,59,16,17,4,5,2,2,0,3,0,36,1,0,0,64,40,0,0,0,2,2,46,7,59,3,5,4,1,1,14,0
897,52,23,9,91,2,8,88,67,4,7,0,15,181,0,0,47,1,8,35,14,45,0,0,4,1,25,0,10,4,18,12,26,35,4,3,0,4,0,36,0,0,0,34,41,0,2,0,4,3,32,11,4,10,35,26,1,1,24,0
1300,100,30,28,136,2,23,163,91,5,3,0,26,270,3,0,62,1,3,44,19,86,1,3,0,0,28,0,4,11,16,16,47,42,4,4,0,3,0,48,1,2,0,62,47,0,8,0,7,2,40,12,11,4,42,47,1,1,19,0
1299,77,29,32,121,1,19,135,95,8,5,0,25,256,6,0,94,2,14,30,17,61,4,4,3,0,28,0,9,15,13,25,25,31,8,3,0,10,0,37,1,3,0,62,64,0,5,0,5,0,21,21,15,9,31,25,1,1,19,0
1378,88,32,14,109,3,61,153,85,2,2,0,12,239,2,0,63,1,3,42,30,114,1,1,4,0,36,0,8,43,39,44,34,27,4,6,0,6,0,64,0,0,0,66,56,2,0,0,13,3,28,6,43,8,27,34,1,1,25,0
1495,71,38,15,130,3,43,143,102,4,1,0,15,303,0,0,54,0,16,58,23,69,1,3,7,0,50,0,1,38,43,27,33,53,4,10,0,11,0,67,0,0,0,62,83,0,0,0,19,6,36,9,38,1,53,33,1,1,39,0
888,42,19,9,121,9,14,97,47,6,5,0,17,117,5,0,61,5,1,51,4,47,2,0,9,0,29,1,5,9,14,8,43,25,4,7,0,1,0,38,0,0,0,39,32,0,1,0,2,13,17,13,9,5,25,43,1,1,21,0
1090,68,25,14,123,3,10,112,108,2,4,0,15,197,0,0,64,1,0,35,21,64,2,1,4,0,24,0,10,22,27,17,23,26,10,7,0,8,0,36,0,3,0,35,46,0,2,0,0,3,39,9,22,10,26,23,1,1,27,0
1953,102,39,27,177,3,47,190,110,8,13,0,23,346,0,0,137,0,16,98,50,75,0,0,6,0,54,1,17,134,31,41,16,26,3,22,0,17,0,68,1,4,3,93,103,0,9,0,20,3,72,21,134,17,26,16,1,1,19,0
880,37,22,12,70,3,18,113,60,2,5,0,6,132,0,0,45,4,4,61,26,53,1,1,3,3,29,0,4,48,7,11,10,11,4,7,0,6,0,41,0,0,0,44,36,0,0,0,15,3,46,9,48,4,11,10,0,1,19,0
185,11,2,0,26,0,2,24,11,0,0,0,1,53,0,0,6,1,0,9,1,8,0,0,0,0,4,0,1,1,2,4,5,8,2,0,0,0,0,5,0,0,0,3,8,0,0,0,0,2,4,0,1,1,8,5,1,1,23,0
1083,55,21,19,139,2,21,118,63,0,4,0,16,169,3,0,69,7,1,75,10,59,1,0,2,0,29,0,5,74,18,9,18,10,2,8,0,10,0,39,0,0,0,49,37,0,0,0,12,9,50,5,74,5,10,18,1,1,22,0
1439,89,32,88,87,2,29,162,98,7,9,0,17,264,5,0,112,0,17,52,23,69,2,1,3,1,19,0,8,70,27,15,11,25,7,3,0,6,0,38,0,3,7,71,92,2,8,0,6,16,40,19,70,8,25,11,1,1,16,0
533,24,11,8,51,1,21,40,20,0,1,0,11,81,0,0,13,0,1,39,7,33,0,0,3,0,13,0,0,26,11,12,21,9,1,7,0,6,0,23,0,0,0,20,25,0,5,0,20,1,13,1,26,0,9,21,1,1,29,0
884,65,24,16,90,2,5,88,73,3,1,0,8,188,7,0,43,1,9,33,15,38,1,0,4,0,16,0,5,32,13,16,18,24,4,6,1,5,0,25,0,1,0,42,45,0,1,0,7,3,21,5,32,5,24,18,1,1,26,0
820,51,14,9,67,1,5,83,39,3,2,0,24,178,7,0,56,0,7,36,28,31,2,0,1,0,24,0,6,23,17,15,20,16,2,5,0,6,0,36,0,5,0,41,24,0,1,0,20,4,28,7,23,6,16,20,1,1,17,0
662,55,6,22,75,0,8,71,38,1,2,0,8,164,0,0,49,0,1,18,9,21,2,0,5,0,10,0,9,20,10,7,14,11,2,1,0,2,0,22,1,1,2,32,28,0,2,0,1,15,7,5,20,9,11,14,1,1,18,0
846,54,7,59,92,0,6,85,57,1,1,0,5,197,7,0,50,1,0,16,10,31,0,0,6,8,21,0,1,59,15,8,17,9,3,3,0,0,0,23,11,1,1,60,28,0,2,0,5,1,13,2,59,1,9,17,1,1,12,0
2380,135,33,174,202,3,49,296,165,16,9,0,34,468,8,0,170,1,12,50,40,80,4,2,11,0,22,0,16,50,34,27,21,67,2,5,0,11,0,66,1,4,0,140,135,0,7,0,4,9,63,31,50,16,67,21,1,1,16,0
331,22,6,1,31,0,2,36,31,0,1,0,8,85,2,0,10,2,3,11,7,14,1,0,1,0,11,0,3,6,5,10,5,12,2,1,0,1,0,1,1,0,11,9,0,1,0,3,0,12,2,6,3,12,5,1,1,1,9,0
1885,90,20,83,189,1,23,195,147,8,9,0,43,369,9,0,135,3,15,28,21,92,6,0,8,0,38,0,16,38,34,22,28,33,8,10,0,9,0,61,0,3,0,91,93,3,1,0,3,2,35,23,38,16,33,28,1,1,20,0
651,34,8,16,62,1,8,61,51,4,3,0,16,135,3,0,55,0,8,8,10,32,2,0,1,0,13,0,8,4,12,9,14,20,2,4,0,1,0,17,0,2,0,34,33,1,1,0,0,0,12,9,4,8,20,14,1,1,17,0
452,17,13,10,50,3,4,40,36,5,1,0,4,80,0,0,30,0,0,22,1,31,0,0,4,0,11,0,3,15,14,7,18,11,6,1,0,2,0,16,0,0,0,24,18,0,0,0,4,3,9,6,15,3,11,18,1,1,17,0
2171,141,48,49,231,5,41,212,159,8,9,0,35,520,4,0,121,1,18,35,26,73,1,1,9,0,48,0,17,32,33,40,37,61,7,19,0,4,0,86,0,3,0,105,102,0,3,0,7,4,31,19,32,17,61,37,1,1,19,0
1136,51,19,17,113,0,18,100,60,1,5,0,21,259,8,0,52,0,14,43,18,53,1,0,2,0,36,1,20,10,33,12,21,64,4,1,0,4,0,44,0,2,0,84,38,0,6,0,4,5,40,7,10,20,64,21,1,1,13,0
1715,99,34,21,187,8,15,174,127,7,8,0,42,379,14,0,93,1,10,45,23,81,1,1,10,2,47,0,21,11,25,15,29,63,7,9,1,6,0,59,0,2,0,59,67,0,6,0,0,2,42,17,11,21,63,29,1,1,27,0
1335,64,38,12,100,9,8,140,90,2,2,0,19,206,7,0,76,0,3,80,21,90,2,1,5,2,28,0,6,49,33,30,41,53,8,20,0,13,0,58,3,5,0,75,54,3,0,0,23,4,41,7,49,6,53,41,1,1,16,0
1066,84,24,9,94,3,11,108,83,4,2,0,14,220,7,0,66,1,8,34,11,51,2,2,2,0,26,0,10,42,32,24,11,33,6,4,0,11,0,29,0,0,1,52,21,0,0,0,7,3,26,10,42,10,33,11,1,1,26,0
1675,107,47,58,146,1,52,150,112,9,3,0,27,344,10,0,115,0,7,50,18,83,4,4,11,2,37,0,21,37,34,26,51,58,2,8,1,7,0,58,0,4,0,128,56,2,3,0,5,10,33,20,37,21,58,51,1,1,12,0
552,36,14,21,49,2,11,58,30,4,1,0,5,133,3,0,20,0,5,27,5,18,0,0,3,0,10,0,11,16,11,13,11,23,1,2,0,4,0,9,0,3,0,37,16,0,1,0,1,9,11,5,16,11,23,11,1,1,13,0
1228,60,27,11,82,1,15,117,54,3,4,0,12,176,5,0,60,0,0,108,29,65,3,1,5,0,29,0,9,77,39,16,41,29,4,21,0,18,0,51,0,5,0,60,59,0,0,0,27,11,76,11,77,9,29,41,1,1,23,0
1577,97,51,38,131,5,35,141,128,5,8,0,26,363,8,0,96,1,15,49,29,72,1,1,5,0,37,0,19,34,31,21,31,71,0,6,0,3,0,52,0,3,2,130,35,0,3,0,5,2,46,15,34,19,71,31,1,1,11,0
1099,69,29,13,111,1,11,111,65,4,2,0,12,196,5,0,44,2,3,62,16,78,0,0,6,0,31,0,11,48,20,15,17,41,4,12,0,7,0,37,1,1,0,63,55,0,1,0,9,5,48,6,48,11,41,17,1,1,20,0
942,48,38,12,80,2,3,119,60,4,2,0,5,169,12,0,38,0,2,51,16,55,1,0,3,0,22,0,11,36,24,20,24,36,1,9,0,16,0,28,0,6,0,46,42,1,0,0,19,3,27,7,36,11,36,24,1,1,17,0
931,61,35,9,108,0,10,93,75,5,5,0,8,234,2,0,52,1,12,23,17,33,2,1,1,0,19,0,14,26,18,13,18,18,0,1,0,1,0,19,0,4,1,42,46,0,5,0,2,1,30,13,26,14,18,18,1,1,18,0
